,State, Facility Name, Facility ID (ORISPL), Unit ID, Year, Owner, Representative (Primary), County Code, Facility Latitude, Facility Longitude, Fuel Type (Primary), Commercial Operation Date
144,CT,Lake Road Generating Company,55149,LRG3,2015,"Lake Road Generating Company, LP","Paradis, Anthony C (607366)",CT015,41.8736,-71.8947,Pipeline Natural Gas,12/01/2001
145,CT,Middletown,562,12,2011,"GenConn Middletown, LLC","DesRoberts, David J (604509) (Ended Jul 29, 2011)<br>Araujo, Jeff  (605836) (Started Jul 29, 2011)",CT007,41.5544,-72.5793,Diesel Oil,04/15/2011
146,CT,Middletown,562,12,2012,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,04/15/2011
147,CT,Middletown,562,12,2013,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,04/15/2011
148,CT,Middletown,562,12,2014,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,04/15/2011
149,CT,Middletown,562,12,2015,"GenConn Middletown, LLC","Araujo, Jeff  (605836) (Ended Feb 06, 2015)<br>Cobbe, Stephen  (607658) (Started Feb 06, 2015)",CT007,41.5544,-72.5793,Diesel Oil,04/15/2011
150,CT,Middletown,562,13,2011,"GenConn Middletown, LLC","DesRoberts, David J (604509) (Ended Jul 29, 2011)<br>Araujo, Jeff  (605836) (Started Jul 29, 2011)",CT007,41.5544,-72.5793,Diesel Oil,04/05/2011
151,CT,Middletown,562,13,2012,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,04/05/2011
152,CT,Middletown,562,13,2013,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,04/05/2011
153,CT,Middletown,562,13,2014,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,04/05/2011
154,CT,Middletown,562,13,2015,"GenConn Middletown, LLC","Araujo, Jeff  (605836) (Ended Feb 06, 2015)<br>Cobbe, Stephen  (607658) (Started Feb 06, 2015)",CT007,41.5544,-72.5793,Diesel Oil,04/05/2011
155,CT,Middletown,562,14,2011,"GenConn Middletown, LLC","DesRoberts, David J (604509) (Ended Jul 29, 2011)<br>Araujo, Jeff  (605836) (Started Jul 29, 2011)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
156,CT,Middletown,562,14,2012,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
157,CT,Middletown,562,14,2013,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
158,CT,Middletown,562,14,2014,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
159,CT,Middletown,562,14,2015,"GenConn Middletown, LLC","Araujo, Jeff  (605836) (Ended Feb 06, 2015)<br>Cobbe, Stephen  (607658) (Started Feb 06, 2015)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
160,CT,Middletown,562,15,2011,"GenConn Middletown, LLC","DesRoberts, David J (604509) (Ended Jul 29, 2011)<br>Araujo, Jeff  (605836) (Started Jul 29, 2011)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
161,CT,Middletown,562,15,2012,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
162,CT,Middletown,562,15,2013,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
163,CT,Middletown,562,15,2014,"GenConn Middletown, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
164,CT,Middletown,562,15,2015,"GenConn Middletown, LLC","Araujo, Jeff  (605836) (Ended Feb 06, 2015)<br>Cobbe, Stephen  (607658) (Started Feb 06, 2015)",CT007,41.5544,-72.5793,Diesel Oil,05/08/2011
165,CT,Middletown,562,2,2009,"Middletown Power, LLC","DesRoberts, David J (604509) (Started Apr 07, 2009)",CT007,41.5544,-72.5793,Residual Oil,11/01/1958
166,CT,Middletown,562,2,2010,"Middletown Power, LLC","DesRoberts, David J (604509)",CT007,41.5544,-72.5793,Residual Oil,11/01/1958
167,CT,Middletown,562,2,2011,"Middletown Power, LLC","DesRoberts, David J (604509) (Ended Jul 29, 2011)<br>Araujo, Jeff  (605836) (Started Jul 29, 2011)",CT007,41.5544,-72.5793,Residual Oil,11/01/1958
168,CT,Middletown,562,2,2012,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Pipeline Natural Gas,11/01/1958
169,CT,Middletown,562,2,2013,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Pipeline Natural Gas,11/01/1958
170,CT,Middletown,562,2,2014,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Pipeline Natural Gas,11/01/1958
171,CT,Middletown,562,2,2015,"Middletown Power, LLC","Araujo, Jeff  (605836) (Ended Feb 06, 2015)<br>Cobbe, Stephen  (607658) (Started Feb 06, 2015)",CT007,41.5544,-72.5793,Pipeline Natural Gas,11/01/1958
172,CT,Middletown,562,3,2009,"Middletown Power, LLC","DesRoberts, David J (604509) (Started Apr 07, 2009)",CT007,41.5544,-72.5793,Residual Oil,12/01/1964
173,CT,Middletown,562,3,2010,"Middletown Power, LLC","DesRoberts, David J (604509)",CT007,41.5544,-72.5793,Residual Oil,12/01/1964
174,CT,Middletown,562,3,2011,"Middletown Power, LLC","DesRoberts, David J (604509) (Ended Jul 29, 2011)<br>Araujo, Jeff  (605836) (Started Jul 29, 2011)",CT007,41.5544,-72.5793,Residual Oil,12/01/1964
175,CT,Middletown,562,3,2012,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Pipeline Natural Gas,12/01/1964
176,CT,Middletown,562,3,2013,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Pipeline Natural Gas,12/01/1964
177,CT,Middletown,562,3,2014,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Pipeline Natural Gas,12/01/1964
178,CT,Middletown,562,3,2015,"Middletown Power, LLC","Araujo, Jeff  (605836) (Ended Feb 06, 2015)<br>Cobbe, Stephen  (607658) (Started Feb 06, 2015)",CT007,41.5544,-72.5793,Pipeline Natural Gas,12/01/1964
179,CT,Middletown,562,4,2009,"Middletown Power, LLC","DesRoberts, David J (604509) (Started Apr 07, 2009)",CT007,41.5544,-72.5793,Residual Oil,03/01/1973
180,CT,Middletown,562,4,2010,"Middletown Power, LLC","DesRoberts, David J (604509)",CT007,41.5544,-72.5793,Residual Oil,03/01/1973
181,CT,Middletown,562,4,2011,"Middletown Power, LLC","DesRoberts, David J (604509) (Ended Jul 29, 2011)<br>Araujo, Jeff  (605836) (Started Jul 29, 2011)",CT007,41.5544,-72.5793,Residual Oil,03/01/1973
182,CT,Middletown,562,4,2012,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Residual Oil,03/01/1973
183,CT,Middletown,562,4,2013,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Residual Oil,03/01/1973
184,CT,Middletown,562,4,2014,"Middletown Power, LLC","Araujo, Jeff  (605836)",CT007,41.5544,-72.5793,Residual Oil,03/01/1973
185,CT,Middletown,562,4,2015,"Middletown Power, LLC","Araujo, Jeff  (605836) (Ended Feb 06, 2015)<br>Cobbe, Stephen  (607658) (Started Feb 06, 2015)",CT007,41.5544,-72.5793,Residual Oil,03/01/1973
186,CT,Milford Power Company LLC,55126,CT01,2009,"Milford Power Company, LLC","Cartney, Michael E (1384)",CT009,41.2239,-73.1,Pipeline Natural Gas,05/29/2002
187,CT,Milford Power Company LLC,55126,CT01,2010,"Milford Power Company, LLC","Cartney, Michael E (1384)",CT009,41.2239,-73.1,Pipeline Natural Gas,05/29/2002
188,CT,Milford Power Company LLC,55126,CT01,2011,"Milford Power Company, LLC","Cartney, Michael E (1384) (Ended Jan 25, 2011)<br>Curtis, Christopher J (602681) (Started Jan 25, 2011)",CT009,41.2239,-73.1,Pipeline Natural Gas,05/29/2002
189,CT,Milford Power Company LLC,55126,CT01,2012,"Milford Power Company, LLC","Curtis, Christopher J (602681)",CT009,41.2239,-73.1,Pipeline Natural Gas,05/29/2002
190,CT,Milford Power Company LLC,55126,CT01,2013,"Milford Power Company, LLC","Curtis, Christopher J (602681)",CT009,41.2239,-73.1,Pipeline Natural Gas,05/29/2002
191,CT,Milford Power Company LLC,55126,CT01,2014,"Milford Power Company, LLC","Curtis, Christopher J (602681) (Ended Feb 20, 2014)<br>Gorry, William P (607367) (Started Feb 20, 2014)",CT009,41.2239,-73.1,Pipeline Natural Gas,05/29/2002
192,CT,Milford Power Company LLC,55126,CT01,2015,"Milford Power Company, LLC","Gorry, William P (607367) (Ended May 12, 2015)<br>Vodopivec, Cynthia  (603383) (Started May 12, 2015)",CT009,41.2239,-73.1,Pipeline Natural Gas,05/29/2002
193,CT,Milford Power Company LLC,55126,CT02,2009,"Milford Power Company, LLC","Cartney, Michael E (1384)",CT009,41.2239,-73.1,Pipeline Natural Gas,03/08/2002
194,CT,Milford Power Company LLC,55126,CT02,2010,"Milford Power Company, LLC","Cartney, Michael E (1384)",CT009,41.2239,-73.1,Pipeline Natural Gas,03/08/2002
195,CT,Milford Power Company LLC,55126,CT02,2011,"Milford Power Company, LLC","Cartney, Michael E (1384) (Ended Jan 25, 2011)<br>Curtis, Christopher J (602681) (Started Jan 25, 2011)",CT009,41.2239,-73.1,Pipeline Natural Gas,03/08/2002
196,CT,Milford Power Company LLC,55126,CT02,2012,"Milford Power Company, LLC","Curtis, Christopher J (602681)",CT009,41.2239,-73.1,Pipeline Natural Gas,03/08/2002
197,CT,Milford Power Company LLC,55126,CT02,2013,"Milford Power Company, LLC","Curtis, Christopher J (602681)",CT009,41.2239,-73.1,Pipeline Natural Gas,03/08/2002
198,CT,Milford Power Company LLC,55126,CT02,2014,"Milford Power Company, LLC","Curtis, Christopher J (602681) (Ended Feb 20, 2014)<br>Gorry, William P (607367) (Started Feb 20, 2014)",CT009,41.2239,-73.1,Pipeline Natural Gas,03/08/2002
199,CT,Milford Power Company LLC,55126,CT02,2015,"Milford Power Company, LLC","Gorry, William P (607367) (Ended May 12, 2015)<br>Vodopivec, Cynthia  (603383) (Started May 12, 2015)",CT009,41.2239,-73.1,Pipeline Natural Gas,03/08/2002
200,CT,Montville,546,5,2009,"Montville Power, LLC","DesRoberts, David J (604509) (Started Mar 17, 2009)",CT011,41.4281,-72.1019,Residual Oil,01/01/1954
201,CT,Montville,546,5,2010,"Montville Power, LLC","DesRoberts, David J (604509)",CT011,41.4281,-72.1019,Residual Oil,01/01/1954
202,CT,Montville,546,5,2011,"Montville Power, LLC","DesRoberts, David J (604509)",CT011,41.4281,-72.1019,Residual Oil,01/01/1954
203,CT,Montville,546,5,2012,"Montville Power, LLC","DesRoberts, David J (604509) (Ended Feb 10, 2012)<br>Araujo, Jeff  (605836) (Started Feb 10, 2012)",CT011,41.4281,-72.1019,Residual Oil,01/01/1954
204,CT,Montville,546,5,2013,"Montville Power, LLC","Araujo, Jeff  (605836)",CT011,41.4281,-72.1019,Residual Oil,01/01/1954
205,CT,Montville,546,5,2014,"Montville Power, LLC","Araujo, Jeff  (605836)",CT011,41.4281,-72.1019,Residual Oil,01/01/1954
206,CT,Montville,546,5,2015,"Montville Power, LLC","Araujo, Jeff  (605836) (Ended Feb 26, 2015)<br>Martin, Marsal  (607657) (Started Feb 26, 2015)",CT011,41.4281,-72.1019,Residual Oil,01/01/1954
207,CT,Montville,546,6,2009,"Montville Power, LLC","DesRoberts, David J (604509) (Started Mar 17, 2009)",CT011,41.4281,-72.1019,Residual Oil,01/01/1971
208,CT,Montville,546,6,2010,"Montville Power, LLC","DesRoberts, David J (604509)",CT011,41.4281,-72.1019,Residual Oil,01/01/1971
209,CT,Montville,546,6,2011,"Montville Power, LLC","DesRoberts, David J (604509)",CT011,41.4281,-72.1019,Residual Oil,01/01/1971
210,CT,Montville,546,6,2012,"Montville Power, LLC","DesRoberts, David J (604509) (Ended Feb 10, 2012)<br>Araujo, Jeff  (605836) (Started Feb 10, 2012)",CT011,41.4281,-72.1019,Residual Oil,01/01/1971
211,CT,Montville,546,6,2013,"Montville Power, LLC","Araujo, Jeff  (605836)",CT011,41.4281,-72.1019,Residual Oil,01/01/1971
212,CT,Montville,546,6,2014,"Montville Power, LLC","Araujo, Jeff  (605836)",CT011,41.4281,-72.1019,Residual Oil,01/01/1971
213,CT,Montville,546,6,2015,"Montville Power, LLC","Araujo, Jeff  (605836) (Ended Feb 26, 2015)<br>Martin, Marsal  (607657) (Started Feb 26, 2015)",CT011,41.4281,-72.1019,Residual Oil,01/01/1971
214,CT,New Haven Harbor,6156,NHB1,2009,PSEG,"Packer, Larry  (603648) (Ended Oct 09, 2009)<br>Stagliola, Michael  (604005) (Started Oct 09, 2009)",CT009,41.2836,-72.9042,Residual Oil,08/31/1975
215,CT,New Haven Harbor,6156,NHB1,2010,PSEG,"Stagliola, Michael  (604005)",CT009,41.2836,-72.9042,Residual Oil,08/31/1975
216,CT,New Haven Harbor,6156,NHB1,2011,PSEG,"Stagliola, Michael  (604005)",CT009,41.2836,-72.9042,Residual Oil,08/31/1975
217,CT,New Haven Harbor,6156,NHB1,2012,"PSEG Power Connecticut, LLC","Stagliola, Michael  (604005)",CT009,41.2836,-72.9042,Residual Oil,08/31/1975
218,CT,New Haven Harbor,6156,NHB1,2013,"PSEG Power Connecticut, LLC","Stagliola, Michael  (604005) (Ended Mar 18, 2013)<br>Copus, Thomas  (607042) (Started Mar 18, 2013)",CT009,41.2836,-72.9042,Residual Oil,08/31/1975
219,CT,New Haven Harbor,6156,NHB1,2014,"PSEG Power Connecticut, LLC","Copus, Thomas  (607042)",CT009,41.2836,-72.9042,Residual Oil,08/31/1975
220,CT,New Haven Harbor,6156,NHB1,2015,"PSEG Power Connecticut, LLC","Copus, Thomas  (607042)",CT009,41.2836,-72.9042,Residual Oil,08/31/1975
221,CT,New Haven Harbor,6156,NHHS2,2012,"PSEG Power Connecticut, LLC","Stagliola, Michael  (604005)",CT009,41.2836,-72.9042,Diesel Oil,05/07/2012
222,CT,New Haven Harbor,6156,NHHS2,2013,"PSEG New Haven LLC, PSEG Power Connecticut, LLC","Stagliola, Michael  (604005) (Ended Mar 18, 2013)<br>Copus, Thomas  (607042) (Started Mar 18, 2013)",CT009,41.2836,-72.9042,Diesel Oil,05/07/2012
223,CT,New Haven Harbor,6156,NHHS2,2014,PSEG New Haven LLC,"Copus, Thomas  (607042)",CT009,41.2836,-72.9042,Diesel Oil,05/07/2012
224,CT,New Haven Harbor,6156,NHHS2,2015,PSEG New Haven LLC,"Copus, Thomas  (607042)",CT009,41.2836,-72.9042,Diesel Oil,05/07/2012
225,CT,New Haven Harbor,6156,NHHS3,2012,"PSEG Power Connecticut, LLC","Stagliola, Michael  (604005)",CT009,41.2836,-72.9042,Diesel Oil,04/26/2012
226,CT,New Haven Harbor,6156,NHHS3,2013,"PSEG New Haven LLC, PSEG Power Connecticut, LLC","Stagliola, Michael  (604005) (Ended Mar 18, 2013)<br>Copus, Thomas  (607042) (Started Mar 18, 2013)",CT009,41.2836,-72.9042,Diesel Oil,04/26/2012
227,CT,New Haven Harbor,6156,NHHS3,2014,PSEG New Haven LLC,"Copus, Thomas  (607042)",CT009,41.2836,-72.9042,Diesel Oil,04/26/2012
228,CT,New Haven Harbor,6156,NHHS3,2015,PSEG New Haven LLC,"Copus, Thomas  (607042)",CT009,41.2836,-72.9042,Diesel Oil,04/26/2012
229,CT,New Haven Harbor,6156,NHHS4,2012,"PSEG Power Connecticut, LLC","Stagliola, Michael  (604005)",CT009,41.2836,-72.9042,Diesel Oil,04/11/2012
230,CT,New Haven Harbor,6156,NHHS4,2013,"PSEG New Haven LLC, PSEG Power Connecticut, LLC","Stagliola, Michael  (604005) (Ended Mar 18, 2013)<br>Copus, Thomas  (607042) (Started Mar 18, 2013)",CT009,41.2836,-72.9042,Diesel Oil,04/11/2012
231,CT,New Haven Harbor,6156,NHHS4,2014,PSEG New Haven LLC,"Copus, Thomas  (607042)",CT009,41.2836,-72.9042,Diesel Oil,04/11/2012
232,CT,New Haven Harbor,6156,NHHS4,2015,PSEG New Haven LLC,"Copus, Thomas  (607042)",CT009,41.2836,-72.9042,Diesel Oil,04/11/2012
233,CT,Norwalk Harbor Station,548,1,2009,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1960
234,CT,Norwalk Harbor Station,548,1,2010,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1960
235,CT,Norwalk Harbor Station,548,1,2011,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1960
236,CT,Norwalk Harbor Station,548,1,2012,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1960
237,CT,Norwalk Harbor Station,548,1,2013,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1960
238,CT,Norwalk Harbor Station,548,2,2009,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1963
239,CT,Norwalk Harbor Station,548,2,2010,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1963
240,CT,Norwalk Harbor Station,548,2,2011,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1963
241,CT,Norwalk Harbor Station,548,2,2012,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1963
242,CT,Norwalk Harbor Station,548,2,2013,"Norwalk Power, LLC","Ross, Leslie E (1680)",CT001,41.0732,-73.4098,Residual Oil,06/01/1963
243,CT,"Pratt & Whitney, East Hartford",54605,1,2009,"P&W, Division of United Technologies","Russell, David M (602966)",CT003,41.75,-72.6347,Pipeline Natural Gas,03/24/1992
244,CT,"Pratt & Whitney, East Hartford",54605,1,2010,"P&W, Division of United Technologies","Russell, David M (602966)",CT003,41.75,-72.6347,Pipeline Natural Gas,03/24/1992
245,CT,"Pratt & Whitney, East Hartford",54605,1,2011,"P&W, Division of United Technologies","Russell, David M (602966) (Ended Mar 04, 2011)<br>Welsh, L Renee  (606230) (Started Mar 04, 2011)",CT003,41.75,-72.6347,Pipeline Natural Gas,03/24/1992
246,CT,"Pratt & Whitney, East Hartford",54605,1,2012,"P&W, Division of United Technologies","Welsh, L Renee  (606230)",CT003,41.75,-72.6347,Pipeline Natural Gas,03/24/1992
247,CT,"Pratt & Whitney, East Hartford",54605,1,2013,"P&W, Division of United Technologies","Welsh, L Renee  (606230)",CT003,41.75,-72.6347,Pipeline Natural Gas,03/24/1992
248,CT,"Pratt & Whitney, East Hartford",54605,1,2014,"P&W, Division of United Technologies","Welsh, L Renee  (606230)",CT003,41.75,-72.6347,Pipeline Natural Gas,03/24/1992
249,CT,"Pratt & Whitney, East Hartford",54605,1,2015,"P&W, Division of United Technologies","Welsh, L Renee  (606230)",CT003,41.75,-72.6347,Pipeline Natural Gas,03/24/1992
250,CT,South Meadow Station,563,11A,2009,Connecticut Resources Recovery Authority,"Egan, Peter  (2263) (Started Apr 15, 2009)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
251,CT,South Meadow Station,563,11A,2010,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
252,CT,South Meadow Station,563,11A,2011,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
253,CT,South Meadow Station,563,11A,2012,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
254,CT,South Meadow Station,563,11A,2013,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
255,CT,South Meadow Station,563,11A,2014,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
256,CT,South Meadow Station,563,11A,2015,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
257,CT,South Meadow Station,563,11B,2009,Connecticut Resources Recovery Authority,"Egan, Peter  (2263) (Started Apr 15, 2009)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
258,CT,South Meadow Station,563,11B,2010,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
259,CT,South Meadow Station,563,11B,2011,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
260,CT,South Meadow Station,563,11B,2012,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
261,CT,South Meadow Station,563,11B,2013,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
262,CT,South Meadow Station,563,11B,2014,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
263,CT,South Meadow Station,563,11B,2015,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
264,CT,South Meadow Station,563,12A,2009,Connecticut Resources Recovery Authority,"Egan, Peter  (2263) (Started Apr 15, 2009)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
265,CT,South Meadow Station,563,12A,2010,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
266,CT,South Meadow Station,563,12A,2011,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
267,CT,South Meadow Station,563,12A,2012,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
268,CT,South Meadow Station,563,12A,2013,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
269,CT,South Meadow Station,563,12A,2014,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
270,CT,South Meadow Station,563,12A,2015,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
271,CT,South Meadow Station,563,12B,2009,Connecticut Resources Recovery Authority,"Egan, Peter  (2263) (Started Apr 15, 2009)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
272,CT,South Meadow Station,563,12B,2010,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
273,CT,South Meadow Station,563,12B,2011,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
274,CT,South Meadow Station,563,12B,2012,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
275,CT,South Meadow Station,563,12B,2013,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
276,CT,South Meadow Station,563,12B,2014,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
277,CT,South Meadow Station,563,12B,2015,Connecticut Resources Recovery Authority,"Egan, Peter  (2263)",CT003,41.7495,-72.6524,Diesel Oil,08/01/1970
